,regYear,regMonth,salesVolume,province,model
27,2018,4,1338,河南,3d7554f1f56dd664
24,2018,1,236,河南,3e21824be728cbec
25,2018,2,208,河南,3e21824be728cbec
26,2018,3,502,河南,3e21824be728cbec
27,2018,4,485,河南,3e21824be728cbec
24,2018,1,2364,河南,4a103c30d593fbbe
25,2018,2,1786,河南,4a103c30d593fbbe
26,2018,3,3521,河南,4a103c30d593fbbe
27,2018,4,3580,河南,4a103c30d593fbbe
24,2018,1,541,河南,4f79773e600518a6
25,2018,2,71,河南,4f79773e600518a6
26,2018,3,228,河南,4f79773e600518a6
27,2018,4,210,河南,4f79773e600518a6
24,2018,1,800,河南,54fc07138d70374c
25,2018,2,424,河南,54fc07138d70374c
26,2018,3,520,河南,54fc07138d70374c
27,2018,4,518,河南,54fc07138d70374c
24,2018,1,794,河南,5b1c11c3efed5312
25,2018,2,274,河南,5b1c11c3efed5312
26,2018,3,522,河南,5b1c11c3efed5312
27,2018,4,495,河南,5b1c11c3efed5312
24,2018,1,217,河南,5d7fb682edd0f937
25,2018,2,133,河南,5d7fb682edd0f937
26,2018,3,223,河南,5d7fb682edd0f937
27,2018,4,227,河南,5d7fb682edd0f937
24,2018,1,6471,河南,6155b214590c66e6
25,2018,2,2666,河南,6155b214590c66e6
26,2018,3,4869,河南,6155b214590c66e6
27,2018,4,4902,河南,6155b214590c66e6
24,2018,1,834,河南,61e73e32ad101892
25,2018,2,480,河南,61e73e32ad101892
26,2018,3,764,河南,61e73e32ad101892
27,2018,4,782,河南,61e73e32ad101892
24,2018,1,3856,河南,63065128401bb3ff
25,2018,2,2668,河南,63065128401bb3ff
26,2018,3,5632,河南,63065128401bb3ff
27,2018,4,5738,河南,63065128401bb3ff
24,2018,1,350,河南,6858d6dfe680bdf7
25,2018,2,318,河南,6858d6dfe680bdf7
26,2018,3,437,河南,6858d6dfe680bdf7
27,2018,4,444,河南,6858d6dfe680bdf7
24,2018,1,244,河南,7023efdab9cedc03
25,2018,2,157,河南,7023efdab9cedc03
26,2018,3,373,河南,7023efdab9cedc03
27,2018,4,379,河南,7023efdab9cedc03
24,2018,1,1919,河南,7245e0ee27b195cd
25,2018,2,1104,河南,7245e0ee27b195cd
26,2018,3,1627,河南,7245e0ee27b195cd
27,2018,4,1652,河南,7245e0ee27b195cd
24,2018,1,6087,河南,79de4e4b24c35b04
25,2018,2,2925,河南,79de4e4b24c35b04
26,2018,3,4071,河南,79de4e4b24c35b04
27,2018,4,3983,河南,79de4e4b24c35b04
24,2018,1,897,河南,7a7885e2d7c00bcf
25,2018,2,1006,河南,7a7885e2d7c00bcf
26,2018,3,1551,河南,7a7885e2d7c00bcf
27,2018,4,1574,河南,7a7885e2d7c00bcf
24,2018,1,225,河南,7aab7fca2470987e
25,2018,2,117,河南,7aab7fca2470987e
26,2018,3,147,河南,7aab7fca2470987e
27,2018,4,146,河南,7aab7fca2470987e
24,2018,1,2972,河南,7cf283430b3b5e38
25,2018,2,2336,河南,7cf283430b3b5e38
26,2018,3,4481,河南,7cf283430b3b5e38
27,2018,4,4575,河南,7cf283430b3b5e38
24,2018,1,2997,河南,8c915fe4632fb9fa
25,2018,2,1708,河南,8c915fe4632fb9fa
26,2018,3,2198,河南,8c915fe4632fb9fa
27,2018,4,2244,河南,8c915fe4632fb9fa
24,2018,1,1258,河南,936168bd4850913d
25,2018,2,879,河南,936168bd4850913d
26,2018,3,1320,河南,936168bd4850913d
27,2018,4,1333,河南,936168bd4850913d
24,2018,1,812,河南,97f15de12cfabbd5
25,2018,2,453,河南,97f15de12cfabbd5
26,2018,3,666,河南,97f15de12cfabbd5
27,2018,4,669,河南,97f15de12cfabbd5
24,2018,1,942,河南,9c1c7ee8ebdda299
25,2018,2,279,河南,9c1c7ee8ebdda299
26,2018,3,527,河南,9c1c7ee8ebdda299
27,2018,4,476,河南,9c1c7ee8ebdda299
24,2018,1,427,河南,a207df29ec9583f0
25,2018,2,272,河南,a207df29ec9583f0
26,2018,3,334,河南,a207df29ec9583f0
27,2018,4,338,河南,a207df29ec9583f0
24,2018,1,568,河南,a28bb927b6fcb33c
25,2018,2,465,河南,a28bb927b6fcb33c
26,2018,3,854,河南,a28bb927b6fcb33c
27,2018,4,872,河南,a28bb927b6fcb33c
24,2018,1,360,河南,a432c483b5beb856
25,2018,2,246,河南,a432c483b5beb856
26,2018,3,460,河南,a432c483b5beb856
27,2018,4,470,河南,a432c483b5beb856
24,2018,1,145,河南,a9a43d1a7ecbe75d
25,2018,2,93,河南,a9a43d1a7ecbe75d
26,2018,3,149,河南,a9a43d1a7ecbe75d
27,2018,4,149,河南,a9a43d1a7ecbe75d
24,2018,1,1225,河南,af6f4f548684e14d
25,2018,2,828,河南,af6f4f548684e14d
26,2018,3,1438,河南,af6f4f548684e14d
27,2018,4,1427,河南,af6f4f548684e14d
24,2018,1,582,河南,b25c4e2e3856af22
25,2018,2,194,河南,b25c4e2e3856af22
26,2018,3,502,河南,b25c4e2e3856af22
27,2018,4,475,河南,b25c4e2e3856af22
24,2018,1,72,河南,b4be3a4917289c82
25,2018,2,93,河南,b4be3a4917289c82
26,2018,3,127,河南,b4be3a4917289c82
27,2018,4,127,河南,b4be3a4917289c82
24,2018,1,196,河南,bb9fbec9a2833839
25,2018,2,182,河南,bb9fbec9a2833839
26,2018,3,336,河南,bb9fbec9a2833839
27,2018,4,333,河南,bb9fbec9a2833839
24,2018,1,902,河南,c06a2a387c0ee510
25,2018,2,724,河南,c06a2a387c0ee510
26,2018,3,1017,河南,c06a2a387c0ee510
27,2018,4,1049,河南,c06a2a387c0ee510
24,2018,1,1736,河南,c6833cb891626c17
25,2018,2,941,河南,c6833cb891626c17
26,2018,3,1722,河南,c6833cb891626c17
27,2018,4,1752,河南,c6833cb891626c17
24,2018,1,772,河南,c6cd4e0e073f5ac2
25,2018,2,80,河南,c6cd4e0e073f5ac2
26,2018,3,973,河南,c6cd4e0e073f5ac2
27,2018,4,902,河南,c6cd4e0e073f5ac2
24,2018,1,865,河南,cc21c7e91a3b5a0c
25,2018,2,625,河南,cc21c7e91a3b5a0c
26,2018,3,1043,河南,cc21c7e91a3b5a0c
27,2018,4,1063,河南,cc21c7e91a3b5a0c
24,2018,1,1930,河南,cd5841d44fd7625e
25,2018,2,1368,河南,cd5841d44fd7625e
26,2018,3,1890,河南,cd5841d44fd7625e
27,2018,4,1919,河南,cd5841d44fd7625e
24,2018,1,668,河南,d0f245b8781e3631
25,2018,2,61,河南,d0f245b8781e3631
26,2018,3,436,河南,d0f245b8781e3631
27,2018,4,419,河南,d0f245b8781e3631
24,2018,1,2973,河南,d4efbebb087fd03f
25,2018,2,1549,河南,d4efbebb087fd03f
26,2018,3,2593,河南,d4efbebb087fd03f
27,2018,4,2589,河南,d4efbebb087fd03f
24,2018,1,466,河南,da457d15788fe8ee
25,2018,2,272,河南,da457d15788fe8ee
26,2018,3,433,河南,da457d15788fe8ee
27,2018,4,430,河南,da457d15788fe8ee
24,2018,1,401,河南,dff803b4024d261d
25,2018,2,223,河南,dff803b4024d261d
26,2018,3,347,河南,dff803b4024d261d
27,2018,4,350,河南,dff803b4024d261d
24,2018,1,2225,河南,ea489c253676aafc
25,2018,2,1398,河南,ea489c253676aafc
26,2018,3,2539,河南,ea489c253676aafc
27,2018,4,2545,河南,ea489c253676aafc
24,2018,1,379,河南,ef76a85c4b39f693
25,2018,2,278,河南,ef76a85c4b39f693
26,2018,3,446,河南,ef76a85c4b39f693
27,2018,4,456,河南,ef76a85c4b39f693
24,2018,1,575,河南,f270f6a489c6a9d7
25,2018,2,408,河南,f270f6a489c6a9d7
26,2018,3,430,河南,f270f6a489c6a9d7
27,2018,4,379,河南,f270f6a489c6a9d7
24,2018,1,139,河南,f5d69960089c3614
25,2018,2,63,河南,f5d69960089c3614
26,2018,3,146,河南,f5d69960089c3614
27,2018,4,146,河南,f5d69960089c3614
24,2018,1,576,河南,f8a6975573af1b33
25,2018,2,365,河南,f8a6975573af1b33
26,2018,3,693,河南,f8a6975573af1b33
27,2018,4,702,河南,f8a6975573af1b33
24,2018,1,1281,河南,fc32b1a017b34efe
25,2018,2,586,河南,fc32b1a017b34efe
26,2018,3,1327,河南,fc32b1a017b34efe
27,2018,4,1331,河南,fc32b1a017b34efe
24,2018,1,593,河南,fde95ea242abd896
25,2018,2,343,河南,fde95ea242abd896
26,2018,3,673,河南,fde95ea242abd896
27,2018,4,677,河南,fde95ea242abd896
24,2018,1,2729,河南,feabbf46658382b9
25,2018,2,1249,河南,feabbf46658382b9
26,2018,3,2317,河南,feabbf46658382b9
27,2018,4,2351,河南,feabbf46658382b9
24,2018,1,1710,浙江,02aab221aabc03b9
25,2018,2,1159,浙江,02aab221aabc03b9
26,2018,3,1516,浙江,02aab221aabc03b9
27,2018,4,1532,浙江,02aab221aabc03b9
24,2018,1,345,浙江,04e66e578f653ab9
25,2018,2,279,浙江,04e66e578f653ab9
26,2018,3,462,浙江,04e66e578f653ab9
27,2018,4,470,浙江,04e66e578f653ab9
24,2018,1,1324,浙江,06880909932890ca
25,2018,2,790,浙江,06880909932890ca
26,2018,3,1780,浙江,06880909932890ca
27,2018,4,1822,浙江,06880909932890ca
24,2018,1,1521,浙江,0797526c057dcf5b
25,2018,2,1603,浙江,0797526c057dcf5b
26,2018,3,2490,浙江,0797526c057dcf5b
27,2018,4,2543,浙江,0797526c057dcf5b
24,2018,1,444,浙江,12f8b7e14947c34d
25,2018,2,381,浙江,12f8b7e14947c34d
26,2018,3,870,浙江,12f8b7e14947c34d
27,2018,4,884,浙江,12f8b7e14947c34d
24,2018,1,228,浙江,17363f08d683d52b
25,2018,2,-21,浙江,17363f08d683d52b
26,2018,3,247,浙江,17363f08d683d52b
27,2018,4,232,浙江,17363f08d683d52b
24,2018,1,1496,浙江,17bc272c93f19d56
25,2018,2,1871,浙江,17bc272c93f19d56
26,2018,3,1612,浙江,17bc272c93f19d56
27,2018,4,1628,浙江,17bc272c93f19d56
24,2018,1,504,浙江,212083a9246d2fd3
25,2018,2,256,浙江,212083a9246d2fd3
26,2018,3,705,浙江,212083a9246d2fd3
27,2018,4,701,浙江,212083a9246d2fd3
24,2018,1,909,浙江,28e29f2c03dcd84c
25,2018,2,491,浙江,28e29f2c03dcd84c
26,2018,3,870,浙江,28e29f2c03dcd84c
27,2018,4,879,浙江,28e29f2c03dcd84c
24,2018,1,1206,浙江,2a2ab41f8f6ff1cb
25,2018,2,875,浙江,2a2ab41f8f6ff1cb
26,2018,3,1656,浙江,2a2ab41f8f6ff1cb
27,2018,4,1672,浙江,2a2ab41f8f6ff1cb
24,2018,1,487,浙江,2d0d2c3403909fdb
25,2018,2,345,浙江,2d0d2c3403909fdb
26,2018,3,470,浙江,2d0d2c3403909fdb
27,2018,4,476,浙江,2d0d2c3403909fdb
24,2018,1,30,浙江,346393c2c6305fb1
25,2018,2,-16,浙江,346393c2c6305fb1
26,2018,3,52,浙江,346393c2c6305fb1
27,2018,4,46,浙江,346393c2c6305fb1
24,2018,1,454,浙江,37aa9169b575ef79
25,2018,2,452,浙江,37aa9169b575ef79
26,2018,3,744,浙江,37aa9169b575ef79
27,2018,4,743,浙江,37aa9169b575ef79
24,2018,1,778,浙江,3c974920a76ac9c1
25,2018,2,562,浙江,3c974920a76ac9c1
26,2018,3,785,浙江,3c974920a76ac9c1
27,2018,4,796,浙江,3c974920a76ac9c1
24,2018,1,1701,浙江,3d7554f1f56dd664
25,2018,2,1750,浙江,3d7554f1f56dd664
26,2018,3,2531,浙江,3d7554f1f56dd664
27,2018,4,2565,浙江,3d7554f1f56dd664
24,2018,1,319,浙江,3e21824be728cbec
25,2018,2,374,浙江,3e21824be728cbec
26,2018,3,553,浙江,3e21824be728cbec
27,2018,4,542,浙江,3e21824be728cbec
24,2018,1,1588,浙江,4a103c30d593fbbe
25,2018,2,1428,浙江,4a103c30d593fbbe
26,2018,3,2772,浙江,4a103c30d593fbbe
27,2018,4,2787,浙江,4a103c30d593fbbe
24,2018,1,53,浙江,4f79773e600518a6
25,2018,2,-15,浙江,4f79773e600518a6
26,2018,3,26,浙江,4f79773e600518a6
27,2018,4,16,浙江,4f79773e600518a6
24,2018,1,542,浙江,54fc07138d70374c
25,2018,2,235,浙江,54fc07138d70374c
26,2018,3,373,浙江,54fc07138d70374c
27,2018,4,372,浙江,54fc07138d70374c
24,2018,1,728,浙江,5b1c11c3efed5312
25,2018,2,438,浙江,5b1c11c3efed5312
26,2018,3,757,浙江,5b1c11c3efed5312
27,2018,4,759,浙江,5b1c11c3efed5312
24,2018,1,746,浙江,5d7fb682edd0f937
25,2018,2,471,浙江,5d7fb682edd0f937
26,2018,3,775,浙江,5d7fb682edd0f937
27,2018,4,776,浙江,5d7fb682edd0f937
24,2018,1,2296,浙江,6155b214590c66e6
25,2018,2,1479,浙江,6155b214590c66e6
26,2018,3,3154,浙江,6155b214590c66e6
27,2018,4,3128,浙江,6155b214590c66e6
24,2018,1,663,浙江,61e73e32ad101892
25,2018,2,368,浙江,61e73e32ad101892
26,2018,3,698,浙江,61e73e32ad101892
27,2018,4,698,浙江,61e73e32ad101892
24,2018,1,1129,浙江,63065128401bb3ff
25,2018,2,1028,浙江,63065128401bb3ff
26,2018,3,2503,浙江,63065128401bb3ff
27,2018,4,2489,浙江,63065128401bb3ff
24,2018,1,1836,浙江,6858d6dfe680bdf7
25,2018,2,1292,浙江,6858d6dfe680bdf7
26,2018,3,1982,浙江,6858d6dfe680bdf7
27,2018,4,1970,浙江,6858d6dfe680bdf7
24,2018,1,408,浙江,7023efdab9cedc03
25,2018,2,257,浙江,7023efdab9cedc03
26,2018,3,701,浙江,7023efdab9cedc03
27,2018,4,698,浙江,7023efdab9cedc03
24,2018,1,677,浙江,7245e0ee27b195cd
25,2018,2,557,浙江,7245e0ee27b195cd
26,2018,3,932,浙江,7245e0ee27b195cd
27,2018,4,951,浙江,7245e0ee27b195cd
24,2018,1,1019,浙江,79de4e4b24c35b04
25,2018,2,643,浙江,79de4e4b24c35b04
26,2018,3,1220,浙江,79de4e4b24c35b04
27,2018,4,1168,浙江,79de4e4b24c35b04
24,2018,1,1196,浙江,7a7885e2d7c00bcf
25,2018,2,1612,浙江,7a7885e2d7c00bcf
26,2018,3,2384,浙江,7a7885e2d7c00bcf
27,2018,4,2418,浙江,7a7885e2d7c00bcf
24,2018,1,425,浙江,7aab7fca2470987e
25,2018,2,298,浙江,7aab7fca2470987e
26,2018,3,411,浙江,7aab7fca2470987e
27,2018,4,413,浙江,7aab7fca2470987e
24,2018,1,1759,浙江,7cf283430b3b5e38
25,2018,2,1544,浙江,7cf283430b3b5e38
26,2018,3,3412,浙江,7cf283430b3b5e38
27,2018,4,3454,浙江,7cf283430b3b5e38
24,2018,1,1091,浙江,8c915fe4632fb9fa
25,2018,2,673,浙江,8c915fe4632fb9fa
26,2018,3,1161,浙江,8c915fe4632fb9fa
27,2018,4,1132,浙江,8c915fe4632fb9fa
24,2018,1,940,浙江,936168bd4850913d
25,2018,2,561,浙江,936168bd4850913d
26,2018,3,923,浙江,936168bd4850913d
27,2018,4,918,浙江,936168bd4850913d
24,2018,1,1598,浙江,97f15de12cfabbd5
25,2018,2,1009,浙江,97f15de12cfabbd5
26,2018,3,1750,浙江,97f15de12cfabbd5
27,2018,4,1771,浙江,97f15de12cfabbd5
24,2018,1,469,浙江,9c1c7ee8ebdda299
25,2018,2,342,浙江,9c1c7ee8ebdda299
26,2018,3,464,浙江,9c1c7ee8ebdda299
27,2018,4,467,浙江,9c1c7ee8ebdda299
24,2018,1,1617,浙江,a207df29ec9583f0
25,2018,2,808,浙江,a207df29ec9583f0
26,2018,3,1053,浙江,a207df29ec9583f0
27,2018,4,1070,浙江,a207df29ec9583f0
24,2018,1,1252,浙江,a28bb927b6fcb33c
25,2018,2,1231,浙江,a28bb927b6fcb33c
26,2018,3,1905,浙江,a28bb927b6fcb33c
27,2018,4,1934,浙江,a28bb927b6fcb33c
24,2018,1,391,浙江,a432c483b5beb856
25,2018,2,297,浙江,a432c483b5beb856
26,2018,3,660,浙江,a432c483b5beb856
27,2018,4,662,浙江,a432c483b5beb856
24,2018,1,506,浙江,a9a43d1a7ecbe75d
25,2018,2,225,浙江,a9a43d1a7ecbe75d
26,2018,3,366,浙江,a9a43d1a7ecbe75d
27,2018,4,369,浙江,a9a43d1a7ecbe75d
24,2018,1,1190,浙江,af6f4f548684e14d
25,2018,2,726,浙江,af6f4f548684e14d
26,2018,3,1329,浙江,af6f4f548684e14d
27,2018,4,1330,浙江,af6f4f548684e14d
24,2018,1,1127,浙江,b25c4e2e3856af22
25,2018,2,311,浙江,b25c4e2e3856af22
26,2018,3,1037,浙江,b25c4e2e3856af22
27,2018,4,972,浙江,b25c4e2e3856af22
24,2018,1,314,浙江,b4be3a4917289c82
25,2018,2,428,浙江,b4be3a4917289c82
26,2018,3,605,浙江,b4be3a4917289c82
27,2018,4,612,浙江,b4be3a4917289c82
24,2018,1,851,浙江,bb9fbec9a2833839
25,2018,2,848,浙江,bb9fbec9a2833839
26,2018,3,1413,浙江,bb9fbec9a2833839
27,2018,4,1439,浙江,bb9fbec9a2833839
24,2018,1,1002,浙江,c06a2a387c0ee510
25,2018,2,898,浙江,c06a2a387c0ee510
26,2018,3,1258,浙江,c06a2a387c0ee510
27,2018,4,1290,浙江,c06a2a387c0ee510
24,2018,1,1696,浙江,c6833cb891626c17
25,2018,2,1138,浙江,c6833cb891626c17
26,2018,3,2184,浙江,c6833cb891626c17
27,2018,4,2257,浙江,c6833cb891626c17
24,2018,1,137,浙江,c6cd4e0e073f5ac2
25,2018,2,-72,浙江,c6cd4e0e073f5ac2
26,2018,3,396,浙江,c6cd4e0e073f5ac2
27,2018,4,363,浙江,c6cd4e0e073f5ac2
24,2018,1,940,浙江,cc21c7e91a3b5a0c
25,2018,2,726,浙江,cc21c7e91a3b5a0c
26,2018,3,1204,浙江,cc21c7e91a3b5a0c
27,2018,4,1224,浙江,cc21c7e91a3b5a0c
24,2018,1,987,浙江,cd5841d44fd7625e
25,2018,2,605,浙江,cd5841d44fd7625e
26,2018,3,947,浙江,cd5841d44fd7625e
27,2018,4,966,浙江,cd5841d44fd7625e
24,2018,1,130,浙江,d0f245b8781e3631
25,2018,2,44,浙江,d0f245b8781e3631
26,2018,3,326,浙江,d0f245b8781e3631
27,2018,4,319,浙江,d0f245b8781e3631
24,2018,1,2034,浙江,d4efbebb087fd03f
25,2018,2,1635,浙江,d4efbebb087fd03f
26,2018,3,3386,浙江,d4efbebb087fd03f
27,2018,4,3471,浙江,d4efbebb087fd03f
24,2018,1,1279,浙江,da457d15788fe8ee
25,2018,2,907,浙江,da457d15788fe8ee
26,2018,3,1616,浙江,da457d15788fe8ee
27,2018,4,1640,浙江,da457d15788fe8ee
24,2018,1,743,浙江,dff803b4024d261d
25,2018,2,558,浙江,dff803b4024d261d
26,2018,3,833,浙江,dff803b4024d261d
27,2018,4,840,浙江,dff803b4024d261d
24,2018,1,381,浙江,ea489c253676aafc
25,2018,2,314,浙江,ea489c253676aafc
26,2018,3,629,浙江,ea489c253676aafc
27,2018,4,617,浙江,ea489c253676aafc
24,2018,1,1371,浙江,ef76a85c4b39f693
25,2018,2,1077,浙江,ef76a85c4b39f693
26,2018,3,1774,浙江,ef76a85c4b39f693
27,2018,4,1809,浙江,ef76a85c4b39f693
24,2018,1,118,浙江,f270f6a489c6a9d7
25,2018,2,304,浙江,f270f6a489c6a9d7
26,2018,3,228,浙江,f270f6a489c6a9d7
27,2018,4,209,浙江,f270f6a489c6a9d7
24,2018,1,168,浙江,f5d69960089c3614
25,2018,2,100,浙江,f5d69960089c3614
26,2018,3,149,浙江,f5d69960089c3614
27,2018,4,150,浙江,f5d69960089c3614
24,2018,1,1003,浙江,f8a6975573af1b33
25,2018,2,736,浙江,f8a6975573af1b33
26,2018,3,1211,浙江,f8a6975573af1b33
27,2018,4,1221,浙江,f8a6975573af1b33
24,2018,1,338,浙江,fc32b1a017b34efe
25,2018,2,172,浙江,fc32b1a017b34efe
26,2018,3,494,浙江,fc32b1a017b34efe
27,2018,4,483,浙江,fc32b1a017b34efe
24,2018,1,784,浙江,fde95ea242abd896
25,2018,2,614,浙江,fde95ea242abd896
26,2018,3,1073,浙江,fde95ea242abd896
27,2018,4,1063,浙江,fde95ea242abd896
24,2018,1,1398,浙江,feabbf46658382b9
25,2018,2,1008,浙江,feabbf46658382b9
26,2018,3,2025,浙江,feabbf46658382b9
27,2018,4,2053,浙江,feabbf46658382b9
24,2018,1,426,湖北,02aab221aabc03b9
25,2018,2,290,湖北,02aab221aabc03b9
26,2018,3,373,湖北,02aab221aabc03b9
27,2018,4,377,湖北,02aab221aabc03b9
24,2018,1,182,湖北,04e66e578f653ab9
25,2018,2,70,湖北,04e66e578f653ab9
26,2018,3,109,湖北,04e66e578f653ab9
27,2018,4,112,湖北,04e66e578f653ab9
24,2018,1,645,湖北,06880909932890ca
25,2018,2,214,湖北,06880909932890ca
26,2018,3,497,湖北,06880909932890ca
27,2018,4,490,湖北,06880909932890ca
24,2018,1,1304,湖北,0797526c057dcf5b
25,2018,2,956,湖北,0797526c057dcf5b
26,2018,3,1686,湖北,0797526c057dcf5b
27,2018,4,1706,湖北,0797526c057dcf5b
24,2018,1,196,湖北,12f8b7e14947c34d
25,2018,2,74,湖北,12f8b7e14947c34d
26,2018,3,278,湖北,12f8b7e14947c34d
27,2018,4,276,湖北,12f8b7e14947c34d
24,2018,1,340,湖北,17363f08d683d52b
25,2018,2,-13,湖北,17363f08d683d52b
26,2018,3,119,湖北,17363f08d683d52b
27,2018,4,100,湖北,17363f08d683d52b
24,2018,1,1925,湖北,17bc272c93f19d56
25,2018,2,1135,湖北,17bc272c93f19d56
26,2018,3,1181,湖北,17bc272c93f19d56
27,2018,4,1139,湖北,17bc272c93f19d56
24,2018,1,703,湖北,212083a9246d2fd3
25,2018,2,175,湖北,212083a9246d2fd3
26,2018,3,380,湖北,212083a9246d2fd3
27,2018,4,377,湖北,212083a9246d2fd3
24,2018,1,472,湖北,28e29f2c03dcd84c
25,2018,2,195,湖北,28e29f2c03dcd84c
26,2018,3,356,湖北,28e29f2c03dcd84c
27,2018,4,358,湖北,28e29f2c03dcd84c
24,2018,1,1744,湖北,2a2ab41f8f6ff1cb
25,2018,2,758,湖北,2a2ab41f8f6ff1cb
26,2018,3,1574,湖北,2a2ab41f8f6ff1cb
27,2018,4,1549,湖北,2a2ab41f8f6ff1cb
24,2018,1,364,湖北,2d0d2c3403909fdb
25,2018,2,231,湖北,2d0d2c3403909fdb
26,2018,3,300,湖北,2d0d2c3403909fdb
27,2018,4,304,湖北,2d0d2c3403909fdb
24,2018,1,189,湖北,346393c2c6305fb1
25,2018,2,2,湖北,346393c2c6305fb1
26,2018,3,141,湖北,346393c2c6305fb1
27,2018,4,125,湖北,346393c2c6305fb1
24,2018,1,404,湖北,37aa9169b575ef79
25,2018,2,201,湖北,37aa9169b575ef79
26,2018,3,493,湖北,37aa9169b575ef79
27,2018,4,487,湖北,37aa9169b575ef79
24,2018,1,517,湖北,3c974920a76ac9c1
25,2018,2,245,湖北,3c974920a76ac9c1
26,2018,3,434,湖北,3c974920a76ac9c1
27,2018,4,428,湖北,3c974920a76ac9c1
24,2018,1,932,湖北,3d7554f1f56dd664
25,2018,2,728,湖北,3d7554f1f56dd664
26,2018,3,1123,湖北,3d7554f1f56dd664
27,2018,4,1129,湖北,3d7554f1f56dd664
24,2018,1,197,湖北,3e21824be728cbec
25,2018,2,51,湖北,3e21824be728cbec
26,2018,3,202,湖北,3e21824be728cbec
27,2018,4,190,湖北,3e21824be728cbec
24,2018,1,938,湖北,4a103c30d593fbbe
25,2018,2,494,湖北,4a103c30d593fbbe
26,2018,3,1104,湖北,4a103c30d593fbbe
27,2018,4,1103,湖北,4a103c30d593fbbe
24,2018,1,359,湖北,4f79773e600518a6
25,2018,2,19,湖北,4f79773e600518a6
26,2018,3,88,湖北,4f79773e600518a6
27,2018,4,83,湖北,4f79773e600518a6
24,2018,1,491,湖北,54fc07138d70374c
25,2018,2,202,湖北,54fc07138d70374c
26,2018,3,298,湖北,54fc07138d70374c
27,2018,4,294,湖北,54fc07138d70374c
24,2018,1,427,湖北,5b1c11c3efed5312
25,2018,2,114,湖北,5b1c11c3efed5312
26,2018,3,240,湖北,5b1c11c3efed5312
27,2018,4,237,湖北,5b1c11c3efed5312
24,2018,1,286,湖北,5d7fb682edd0f937
25,2018,2,158,湖北,5d7fb682edd0f937
26,2018,3,280,湖北,5d7fb682edd0f937
27,2018,4,282,湖北,5d7fb682edd0f937
24,2018,1,2363,湖北,6155b214590c66e6
25,2018,2,870,湖北,6155b214590c66e6
26,2018,3,1980,湖北,6155b214590c66e6
27,2018,4,1983,湖北,6155b214590c66e6
24,2018,1,1622,湖北,61e73e32ad101892
25,2018,2,736,湖北,61e73e32ad101892
26,2018,3,1382,湖北,61e73e32ad101892
27,2018,4,1392,湖北,61e73e32ad101892
24,2018,1,1260,湖北,63065128401bb3ff
25,2018,2,569,湖北,63065128401bb3ff
26,2018,3,1704,湖北,63065128401bb3ff
27,2018,4,1699,湖北,63065128401bb3ff
24,2018,1,350,湖北,6858d6dfe680bdf7
25,2018,2,223,湖北,6858d6dfe680bdf7
26,2018,3,367,湖北,6858d6dfe680bdf7
27,2018,4,374,湖北,6858d6dfe680bdf7
24,2018,1,256,湖北,7023efdab9cedc03
25,2018,2,142,湖北,7023efdab9cedc03
26,2018,3,308,湖北,7023efdab9cedc03
27,2018,4,308,湖北,7023efdab9cedc03
24,2018,1,785,湖北,7245e0ee27b195cd
25,2018,2,419,湖北,7245e0ee27b195cd
26,2018,3,643,湖北,7245e0ee27b195cd
27,2018,4,662,湖北,7245e0ee27b195cd
24,2018,1,1034,湖北,79de4e4b24c35b04
25,2018,2,400,湖北,79de4e4b24c35b04
26,2018,3,546,湖北,79de4e4b24c35b04
27,2018,4,524,湖北,79de4e4b24c35b04
24,2018,1,318,湖北,7a7885e2d7c00bcf
25,2018,2,289,湖北,7a7885e2d7c00bcf
26,2018,3,513,湖北,7a7885e2d7c00bcf
27,2018,4,516,湖北,7a7885e2d7c00bcf
24,2018,1,56,湖北,7aab7fca2470987e
25,2018,2,49,湖北,7aab7fca2470987e
26,2018,3,56,湖北,7aab7fca2470987e
27,2018,4,56,湖北,7aab7fca2470987e
24,2018,1,1392,湖北,7cf283430b3b5e38
25,2018,2,952,湖北,7cf283430b3b5e38
26,2018,3,2097,湖北,7cf283430b3b5e38
27,2018,4,2131,湖北,7cf283430b3b5e38
24,2018,1,1418,湖北,8c915fe4632fb9fa
25,2018,2,731,湖北,8c915fe4632fb9fa
26,2018,3,1123,湖北,8c915fe4632fb9fa
27,2018,4,1146,湖北,8c915fe4632fb9fa
24,2018,1,1590,湖北,936168bd4850913d
25,2018,2,733,湖北,936168bd4850913d
26,2018,3,1420,湖北,936168bd4850913d
27,2018,4,1429,湖北,936168bd4850913d
24,2018,1,781,湖北,97f15de12cfabbd5
25,2018,2,288,湖北,97f15de12cfabbd5
26,2018,3,579,湖北,97f15de12cfabbd5
27,2018,4,573,湖北,97f15de12cfabbd5
24,2018,1,207,湖北,9c1c7ee8ebdda299
25,2018,2,44,湖北,9c1c7ee8ebdda299
26,2018,3,105,湖北,9c1c7ee8ebdda299
27,2018,4,104,湖北,9c1c7ee8ebdda299
24,2018,1,544,湖北,a207df29ec9583f0
25,2018,2,309,湖北,a207df29ec9583f0
26,2018,3,439,湖北,a207df29ec9583f0
27,2018,4,448,湖北,a207df29ec9583f0
24,2018,1,569,湖北,a28bb927b6fcb33c
25,2018,2,346,湖北,a28bb927b6fcb33c
26,2018,3,749,湖北,a28bb927b6fcb33c
