,regYear,regMonth,popularity,province,model
26,2018,3,4248,河南,af6f4f548684e14d
27,2018,4,4170,河南,af6f4f548684e14d
24,2018,1,5661,河南,b25c4e2e3856af22
25,2018,2,6522,河南,b25c4e2e3856af22
26,2018,3,5665,河南,b25c4e2e3856af22
27,2018,4,5676,河南,b25c4e2e3856af22
24,2018,1,6802,河南,b4be3a4917289c82
25,2018,2,7452,河南,b4be3a4917289c82
26,2018,3,7337,河南,b4be3a4917289c82
27,2018,4,7351,河南,b4be3a4917289c82
24,2018,1,5940,河南,bb9fbec9a2833839
25,2018,2,6136,河南,bb9fbec9a2833839
26,2018,3,6292,河南,bb9fbec9a2833839
27,2018,4,6298,河南,bb9fbec9a2833839
24,2018,1,3503,河南,c06a2a387c0ee510
25,2018,2,3427,河南,c06a2a387c0ee510
26,2018,3,3539,河南,c06a2a387c0ee510
27,2018,4,3627,河南,c06a2a387c0ee510
24,2018,1,1917,河南,c6833cb891626c17
25,2018,2,2033,河南,c6833cb891626c17
26,2018,3,1379,河南,c6833cb891626c17
27,2018,4,1324,河南,c6833cb891626c17
24,2018,1,629,河南,c6cd4e0e073f5ac2
25,2018,2,641,河南,c6cd4e0e073f5ac2
26,2018,3,507,河南,c6cd4e0e073f5ac2
27,2018,4,395,河南,c6cd4e0e073f5ac2
24,2018,1,3668,河南,cc21c7e91a3b5a0c
25,2018,2,4188,河南,cc21c7e91a3b5a0c
26,2018,3,3527,河南,cc21c7e91a3b5a0c
27,2018,4,3562,河南,cc21c7e91a3b5a0c
24,2018,1,2404,河南,cd5841d44fd7625e
25,2018,2,2570,河南,cd5841d44fd7625e
26,2018,3,2425,河南,cd5841d44fd7625e
27,2018,4,2387,河南,cd5841d44fd7625e
24,2018,1,2031,河南,d0f245b8781e3631
25,2018,2,1697,河南,d0f245b8781e3631
26,2018,3,2103,河南,d0f245b8781e3631
27,2018,4,2027,河南,d0f245b8781e3631
24,2018,1,8735,河南,d4efbebb087fd03f
25,2018,2,8194,河南,d4efbebb087fd03f
26,2018,3,14043,河南,d4efbebb087fd03f
27,2018,4,13872,河南,d4efbebb087fd03f
24,2018,1,10765,河南,da457d15788fe8ee
25,2018,2,10962,河南,da457d15788fe8ee
26,2018,3,11699,河南,da457d15788fe8ee
27,2018,4,11831,河南,da457d15788fe8ee
24,2018,1,839,河南,dff803b4024d261d
25,2018,2,925,河南,dff803b4024d261d
26,2018,3,1038,河南,dff803b4024d261d
27,2018,4,1057,河南,dff803b4024d261d
24,2018,1,3311,河南,ea489c253676aafc
25,2018,2,3606,河南,ea489c253676aafc
26,2018,3,3880,河南,ea489c253676aafc
27,2018,4,3914,河南,ea489c253676aafc
24,2018,1,9829,河南,ef76a85c4b39f693
25,2018,2,10481,河南,ef76a85c4b39f693
26,2018,3,8972,河南,ef76a85c4b39f693
27,2018,4,8965,河南,ef76a85c4b39f693
24,2018,1,3187,河南,f270f6a489c6a9d7
25,2018,2,3241,河南,f270f6a489c6a9d7
26,2018,3,2217,河南,f270f6a489c6a9d7
27,2018,4,2136,河南,f270f6a489c6a9d7
24,2018,1,4139,河南,f5d69960089c3614
25,2018,2,4066,河南,f5d69960089c3614
26,2018,3,4091,河南,f5d69960089c3614
27,2018,4,4144,河南,f5d69960089c3614
24,2018,1,5953,河南,f8a6975573af1b33
25,2018,2,6291,河南,f8a6975573af1b33
26,2018,3,3805,河南,f8a6975573af1b33
27,2018,4,3699,河南,f8a6975573af1b33
24,2018,1,3439,河南,fc32b1a017b34efe
25,2018,2,3312,河南,fc32b1a017b34efe
26,2018,3,2248,河南,fc32b1a017b34efe
27,2018,4,2018,河南,fc32b1a017b34efe
24,2018,1,3778,河南,fde95ea242abd896
25,2018,2,4089,河南,fde95ea242abd896
26,2018,3,2221,河南,fde95ea242abd896
27,2018,4,2131,河南,fde95ea242abd896
24,2018,1,14891,河南,feabbf46658382b9
25,2018,2,15163,河南,feabbf46658382b9
26,2018,3,9752,河南,feabbf46658382b9
27,2018,4,9576,河南,feabbf46658382b9
24,2018,1,1032,浙江,02aab221aabc03b9
25,2018,2,1233,浙江,02aab221aabc03b9
26,2018,3,1063,浙江,02aab221aabc03b9
27,2018,4,1070,浙江,02aab221aabc03b9
24,2018,1,4783,浙江,04e66e578f653ab9
25,2018,2,767,浙江,04e66e578f653ab9
26,2018,3,2004,浙江,04e66e578f653ab9
27,2018,4,1881,浙江,04e66e578f653ab9
24,2018,1,1672,浙江,06880909932890ca
25,2018,2,2298,浙江,06880909932890ca
26,2018,3,2137,浙江,06880909932890ca
27,2018,4,2134,浙江,06880909932890ca
24,2018,1,1680,浙江,0797526c057dcf5b
25,2018,2,2120,浙江,0797526c057dcf5b
26,2018,3,2002,浙江,0797526c057dcf5b
27,2018,4,2034,浙江,0797526c057dcf5b
24,2018,1,1488,浙江,12f8b7e14947c34d
25,2018,2,2903,浙江,12f8b7e14947c34d
26,2018,3,2518,浙江,12f8b7e14947c34d
27,2018,4,2596,浙江,12f8b7e14947c34d
24,2018,1,2213,浙江,17363f08d683d52b
25,2018,2,3368,浙江,17363f08d683d52b
26,2018,3,2366,浙江,17363f08d683d52b
27,2018,4,2211,浙江,17363f08d683d52b
24,2018,1,5415,浙江,17bc272c93f19d56
25,2018,2,8357,浙江,17bc272c93f19d56
26,2018,3,5718,浙江,17bc272c93f19d56
27,2018,4,5620,浙江,17bc272c93f19d56
24,2018,1,2418,浙江,212083a9246d2fd3
25,2018,2,3481,浙江,212083a9246d2fd3
26,2018,3,2758,浙江,212083a9246d2fd3
27,2018,4,2674,浙江,212083a9246d2fd3
24,2018,1,1175,浙江,28e29f2c03dcd84c
25,2018,2,1502,浙江,28e29f2c03dcd84c
26,2018,3,1521,浙江,28e29f2c03dcd84c
27,2018,4,1545,浙江,28e29f2c03dcd84c
24,2018,1,24828,浙江,2a2ab41f8f6ff1cb
25,2018,2,23261,浙江,2a2ab41f8f6ff1cb
26,2018,3,25075,浙江,2a2ab41f8f6ff1cb
27,2018,4,25648,浙江,2a2ab41f8f6ff1cb
24,2018,1,1702,浙江,2d0d2c3403909fdb
25,2018,2,2409,浙江,2d0d2c3403909fdb
26,2018,3,1684,浙江,2d0d2c3403909fdb
27,2018,4,1686,浙江,2d0d2c3403909fdb
24,2018,1,301,浙江,346393c2c6305fb1
25,2018,2,340,浙江,346393c2c6305fb1
26,2018,3,442,浙江,346393c2c6305fb1
27,2018,4,440,浙江,346393c2c6305fb1
24,2018,1,1818,浙江,37aa9169b575ef79
25,2018,2,2460,浙江,37aa9169b575ef79
26,2018,3,1945,浙江,37aa9169b575ef79
27,2018,4,1937,浙江,37aa9169b575ef79
24,2018,1,1997,浙江,3c974920a76ac9c1
25,2018,2,2786,浙江,3c974920a76ac9c1
26,2018,3,1548,浙江,3c974920a76ac9c1
27,2018,4,1471,浙江,3c974920a76ac9c1
24,2018,1,5017,浙江,3d7554f1f56dd664
25,2018,2,6711,浙江,3d7554f1f56dd664
26,2018,3,5873,浙江,3d7554f1f56dd664
27,2018,4,5944,浙江,3d7554f1f56dd664
24,2018,1,1413,浙江,3e21824be728cbec
25,2018,2,2020,浙江,3e21824be728cbec
26,2018,3,1672,浙江,3e21824be728cbec
27,2018,4,1613,浙江,3e21824be728cbec
24,2018,1,3513,浙江,4a103c30d593fbbe
25,2018,2,4950,浙江,4a103c30d593fbbe
26,2018,3,4352,浙江,4a103c30d593fbbe
27,2018,4,4237,浙江,4a103c30d593fbbe
24,2018,1,515,浙江,4f79773e600518a6
25,2018,2,875,浙江,4f79773e600518a6
26,2018,3,509,浙江,4f79773e600518a6
27,2018,4,444,浙江,4f79773e600518a6
24,2018,1,2597,浙江,54fc07138d70374c
25,2018,2,3535,浙江,54fc07138d70374c
26,2018,3,2301,浙江,54fc07138d70374c
27,2018,4,2256,浙江,54fc07138d70374c
24,2018,1,233,浙江,5b1c11c3efed5312
25,2018,2,742,浙江,5b1c11c3efed5312
26,2018,3,295,浙江,5b1c11c3efed5312
27,2018,4,175,浙江,5b1c11c3efed5312
24,2018,1,2717,浙江,5d7fb682edd0f937
25,2018,2,3131,浙江,5d7fb682edd0f937
26,2018,3,3649,浙江,5d7fb682edd0f937
27,2018,4,3702,浙江,5d7fb682edd0f937
24,2018,1,5664,浙江,6155b214590c66e6
25,2018,2,8126,浙江,6155b214590c66e6
26,2018,3,8721,浙江,6155b214590c66e6
27,2018,4,8597,浙江,6155b214590c66e6
24,2018,1,614,浙江,61e73e32ad101892
25,2018,2,874,浙江,61e73e32ad101892
26,2018,3,764,浙江,61e73e32ad101892
27,2018,4,774,浙江,61e73e32ad101892
24,2018,1,4918,浙江,63065128401bb3ff
25,2018,2,6433,浙江,63065128401bb3ff
26,2018,3,5632,浙江,63065128401bb3ff
27,2018,4,5681,浙江,63065128401bb3ff
24,2018,1,5655,浙江,6858d6dfe680bdf7
25,2018,2,7648,浙江,6858d6dfe680bdf7
26,2018,3,5013,浙江,6858d6dfe680bdf7
27,2018,4,4812,浙江,6858d6dfe680bdf7
24,2018,1,2809,浙江,7023efdab9cedc03
25,2018,2,3417,浙江,7023efdab9cedc03
26,2018,3,3418,浙江,7023efdab9cedc03
27,2018,4,3401,浙江,7023efdab9cedc03
24,2018,1,3758,浙江,7245e0ee27b195cd
25,2018,2,4252,浙江,7245e0ee27b195cd
26,2018,3,4952,浙江,7245e0ee27b195cd
27,2018,4,5111,浙江,7245e0ee27b195cd
24,2018,1,7430,浙江,79de4e4b24c35b04
25,2018,2,10879,浙江,79de4e4b24c35b04
26,2018,3,7524,浙江,79de4e4b24c35b04
27,2018,4,7238,浙江,79de4e4b24c35b04
24,2018,1,1931,浙江,7a7885e2d7c00bcf
25,2018,2,2622,浙江,7a7885e2d7c00bcf
26,2018,3,2547,浙江,7a7885e2d7c00bcf
27,2018,4,2561,浙江,7a7885e2d7c00bcf
24,2018,1,588,浙江,7aab7fca2470987e
25,2018,2,715,浙江,7aab7fca2470987e
26,2018,3,689,浙江,7aab7fca2470987e
27,2018,4,688,浙江,7aab7fca2470987e
24,2018,1,4370,浙江,7cf283430b3b5e38
25,2018,2,5628,浙江,7cf283430b3b5e38
26,2018,3,5846,浙江,7cf283430b3b5e38
27,2018,4,5843,浙江,7cf283430b3b5e38
24,2018,1,1594,浙江,8c915fe4632fb9fa
25,2018,2,2044,浙江,8c915fe4632fb9fa
26,2018,3,2218,浙江,8c915fe4632fb9fa
27,2018,4,2193,浙江,8c915fe4632fb9fa
24,2018,1,142,浙江,936168bd4850913d
25,2018,2,272,浙江,936168bd4850913d
26,2018,3,228,浙江,936168bd4850913d
27,2018,4,211,浙江,936168bd4850913d
24,2018,1,3481,浙江,97f15de12cfabbd5
25,2018,2,4545,浙江,97f15de12cfabbd5
26,2018,3,4052,浙江,97f15de12cfabbd5
27,2018,4,4092,浙江,97f15de12cfabbd5
24,2018,1,310,浙江,9c1c7ee8ebdda299
25,2018,2,481,浙江,9c1c7ee8ebdda299
26,2018,3,506,浙江,9c1c7ee8ebdda299
27,2018,4,485,浙江,9c1c7ee8ebdda299
24,2018,1,4650,浙江,a207df29ec9583f0
25,2018,2,5487,浙江,a207df29ec9583f0
26,2018,3,5599,浙江,a207df29ec9583f0
27,2018,4,5735,浙江,a207df29ec9583f0
24,2018,1,1694,浙江,a28bb927b6fcb33c
25,2018,2,2217,浙江,a28bb927b6fcb33c
26,2018,3,2183,浙江,a28bb927b6fcb33c
27,2018,4,2184,浙江,a28bb927b6fcb33c
24,2018,1,494,浙江,a432c483b5beb856
25,2018,2,734,浙江,a432c483b5beb856
26,2018,3,663,浙江,a432c483b5beb856
27,2018,4,660,浙江,a432c483b5beb856
24,2018,1,1783,浙江,a9a43d1a7ecbe75d
25,2018,2,1971,浙江,a9a43d1a7ecbe75d
26,2018,3,2822,浙江,a9a43d1a7ecbe75d
27,2018,4,2926,浙江,a9a43d1a7ecbe75d
24,2018,1,3787,浙江,af6f4f548684e14d
25,2018,2,4872,浙江,af6f4f548684e14d
26,2018,3,3720,浙江,af6f4f548684e14d
27,2018,4,3680,浙江,af6f4f548684e14d
24,2018,1,4850,浙江,b25c4e2e3856af22
25,2018,2,7057,浙江,b25c4e2e3856af22
26,2018,3,5044,浙江,b25c4e2e3856af22
27,2018,4,4970,浙江,b25c4e2e3856af22
24,2018,1,9312,浙江,b4be3a4917289c82
25,2018,2,12329,浙江,b4be3a4917289c82
26,2018,3,10657,浙江,b4be3a4917289c82
27,2018,4,10682,浙江,b4be3a4917289c82
24,2018,1,6984,浙江,bb9fbec9a2833839
25,2018,2,9148,浙江,bb9fbec9a2833839
26,2018,3,7500,浙江,bb9fbec9a2833839
27,2018,4,7556,浙江,bb9fbec9a2833839
24,2018,1,2156,浙江,c06a2a387c0ee510
25,2018,2,2484,浙江,c06a2a387c0ee510
26,2018,3,2224,浙江,c06a2a387c0ee510
27,2018,4,2260,浙江,c06a2a387c0ee510
24,2018,1,1464,浙江,c6833cb891626c17
25,2018,2,1974,浙江,c6833cb891626c17
26,2018,3,1725,浙江,c6833cb891626c17
27,2018,4,1710,浙江,c6833cb891626c17
24,2018,1,383,浙江,c6cd4e0e073f5ac2
25,2018,2,676,浙江,c6cd4e0e073f5ac2
26,2018,3,598,浙江,c6cd4e0e073f5ac2
27,2018,4,533,浙江,c6cd4e0e073f5ac2
24,2018,1,2631,浙江,cc21c7e91a3b5a0c
25,2018,2,3796,浙江,cc21c7e91a3b5a0c
26,2018,3,3150,浙江,cc21c7e91a3b5a0c
27,2018,4,3184,浙江,cc21c7e91a3b5a0c
24,2018,1,1529,浙江,cd5841d44fd7625e
25,2018,2,2000,浙江,cd5841d44fd7625e
26,2018,3,1946,浙江,cd5841d44fd7625e
27,2018,4,1943,浙江,cd5841d44fd7625e
24,2018,1,579,浙江,d0f245b8781e3631
25,2018,2,798,浙江,d0f245b8781e3631
26,2018,3,1300,浙江,d0f245b8781e3631
27,2018,4,1237,浙江,d0f245b8781e3631
24,2018,1,23627,浙江,d4efbebb087fd03f
25,2018,2,24280,浙江,d4efbebb087fd03f
26,2018,3,39227,浙江,d4efbebb087fd03f
27,2018,4,41055,浙江,d4efbebb087fd03f
24,2018,1,9539,浙江,da457d15788fe8ee
25,2018,2,11550,浙江,da457d15788fe8ee
26,2018,3,9654,浙江,da457d15788fe8ee
27,2018,4,9697,浙江,da457d15788fe8ee
24,2018,1,791,浙江,dff803b4024d261d
25,2018,2,911,浙江,dff803b4024d261d
26,2018,3,1046,浙江,dff803b4024d261d
27,2018,4,1066,浙江,dff803b4024d261d
24,2018,1,1532,浙江,ea489c253676aafc
25,2018,2,1952,浙江,ea489c253676aafc
26,2018,3,1702,浙江,ea489c253676aafc
27,2018,4,1696,浙江,ea489c253676aafc
24,2018,1,11520,浙江,ef76a85c4b39f693
25,2018,2,15327,浙江,ef76a85c4b39f693
26,2018,3,12186,浙江,ef76a85c4b39f693
27,2018,4,12099,浙江,ef76a85c4b39f693
24,2018,1,3056,浙江,f270f6a489c6a9d7
25,2018,2,3562,浙江,f270f6a489c6a9d7
26,2018,3,4214,浙江,f270f6a489c6a9d7
27,2018,4,4334,浙江,f270f6a489c6a9d7
24,2018,1,3207,浙江,f5d69960089c3614
25,2018,2,3740,浙江,f5d69960089c3614
26,2018,3,3205,浙江,f5d69960089c3614
27,2018,4,3246,浙江,f5d69960089c3614
24,2018,1,4108,浙江,f8a6975573af1b33
25,2018,2,6052,浙江,f8a6975573af1b33
26,2018,3,3918,浙江,f8a6975573af1b33
27,2018,4,3765,浙江,f8a6975573af1b33
24,2018,1,672,浙江,fc32b1a017b34efe
25,2018,2,1360,浙江,fc32b1a017b34efe
26,2018,3,1164,浙江,fc32b1a017b34efe
27,2018,4,1020,浙江,fc32b1a017b34efe
24,2018,1,3142,浙江,fde95ea242abd896
25,2018,2,4512,浙江,fde95ea242abd896
26,2018,3,3108,浙江,fde95ea242abd896
27,2018,4,2997,浙江,fde95ea242abd896
24,2018,1,7364,浙江,feabbf46658382b9
25,2018,2,10646,浙江,feabbf46658382b9
26,2018,3,7729,浙江,feabbf46658382b9
27,2018,4,7530,浙江,feabbf46658382b9
24,2018,1,479,湖北,02aab221aabc03b9
25,2018,2,506,湖北,02aab221aabc03b9
26,2018,3,452,湖北,02aab221aabc03b9
27,2018,4,455,湖北,02aab221aabc03b9
24,2018,1,1867,湖北,04e66e578f653ab9
25,2018,2,398,湖北,04e66e578f653ab9
26,2018,3,990,湖北,04e66e578f653ab9
27,2018,4,998,湖北,04e66e578f653ab9
24,2018,1,738,湖北,06880909932890ca
25,2018,2,772,湖北,06880909932890ca
26,2018,3,556,湖北,06880909932890ca
27,2018,4,539,湖北,06880909932890ca
24,2018,1,1707,湖北,0797526c057dcf5b
25,2018,2,1936,湖北,0797526c057dcf5b
26,2018,3,1497,湖北,0797526c057dcf5b
27,2018,4,1503,湖北,0797526c057dcf5b
24,2018,1,517,湖北,12f8b7e14947c34d
25,2018,2,1059,湖北,12f8b7e14947c34d
26,2018,3,941,湖北,12f8b7e14947c34d
27,2018,4,888,湖北,12f8b7e14947c34d
24,2018,1,1843,湖北,17363f08d683d52b
25,2018,2,1907,湖北,17363f08d683d52b
26,2018,3,955,湖北,17363f08d683d52b
27,2018,4,855,湖北,17363f08d683d52b
24,2018,1,4043,湖北,17bc272c93f19d56
25,2018,2,5573,湖北,17bc272c93f19d56
26,2018,3,2652,湖北,17bc272c93f19d56
27,2018,4,2493,湖北,17bc272c93f19d56
24,2018,1,1838,湖北,212083a9246d2fd3
25,2018,2,2053,湖北,212083a9246d2fd3
26,2018,3,1210,湖北,212083a9246d2fd3
27,2018,4,1161,湖北,212083a9246d2fd3
24,2018,1,596,湖北,28e29f2c03dcd84c
25,2018,2,683,湖北,28e29f2c03dcd84c
26,2018,3,590,湖北,28e29f2c03dcd84c
27,2018,4,596,湖北,28e29f2c03dcd84c
24,2018,1,35035,湖北,2a2ab41f8f6ff1cb
25,2018,2,31108,湖北,2a2ab41f8f6ff1cb
26,2018,3,17188,湖北,2a2ab41f8f6ff1cb
27,2018,4,16894,湖北,2a2ab41f8f6ff1cb
24,2018,1,1137,湖北,2d0d2c3403909fdb
25,2018,2,1443,湖北,2d0d2c3403909fdb
26,2018,3,816,湖北,2d0d2c3403909fdb
27,2018,4,807,湖北,2d0d2c3403909fdb
24,2018,1,227,湖北,346393c2c6305fb1
25,2018,2,208,湖北,346393c2c6305fb1
26,2018,3,242,湖北,346393c2c6305fb1
27,2018,4,236,湖北,346393c2c6305fb1
24,2018,1,1311,湖北,37aa9169b575ef79
25,2018,2,1540,湖北,37aa9169b575ef79
26,2018,3,1097,湖北,37aa9169b575ef79
27,2018,4,1087,湖北,37aa9169b575ef79
24,2018,1,1566,湖北,3c974920a76ac9c1
25,2018,2,1732,湖北,3c974920a76ac9c1
26,2018,3,741,湖北,3c974920a76ac9c1
27,2018,4,648,湖北,3c974920a76ac9c1
24,2018,1,2693,湖北,3d7554f1f56dd664
25,2018,2,3222,湖北,3d7554f1f56dd664
26,2018,3,2280,湖北,3d7554f1f56dd664
27,2018,4,2270,湖北,3d7554f1f56dd664
24,2018,1,884,湖北,3e21824be728cbec
25,2018,2,1045,湖北,3e21824be728cbec
26,2018,3,692,湖北,3e21824be728cbec
27,2018,4,652,湖北,3e21824be728cbec
24,2018,1,1954,湖北,4a103c30d593fbbe
25,2018,2,2316,湖北,4a103c30d593fbbe
26,2018,3,1808,湖北,4a103c30d593fbbe
27,2018,4,1736,湖北,4a103c30d593fbbe
24,2018,1,690,湖北,4f79773e600518a6
25,2018,2,809,湖北,4f79773e600518a6
26,2018,3,334,湖北,4f79773e600518a6
27,2018,4,300,湖北,4f79773e600518a6
24,2018,1,2435,湖北,54fc07138d70374c
25,2018,2,2829,湖北,54fc07138d70374c
26,2018,3,1478,湖北,54fc07138d70374c
27,2018,4,1418,湖北,54fc07138d70374c
24,2018,1,192,湖北,5b1c11c3efed5312
25,2018,2,211,湖北,5b1c11c3efed5312
26,2018,3,23,湖北,5b1c11c3efed5312
27,2018,4,-31,湖北,5b1c11c3efed5312
24,2018,1,1263,湖北,5d7fb682edd0f937
25,2018,2,1438,湖北,5d7fb682edd0f937
26,2018,3,1457,湖北,5d7fb682edd0f937
27,2018,4,1484,湖北,5d7fb682edd0f937
24,2018,1,4640,湖北,6155b214590c66e6
25,2018,2,5243,湖北,6155b214590c66e6
26,2018,3,4298,湖北,6155b214590c66e6
27,2018,4,4225,湖北,6155b214590c66e6
24,2018,1,1132,湖北,61e73e32ad101892
25,2018,2,1337,湖北,61e73e32ad101892
26,2018,3,1031,湖北,61e73e32ad101892
27,2018,4,1038,湖北,61e73e32ad101892
24,2018,1,2880,湖北,63065128401bb3ff
25,2018,2,3378,湖北,63065128401bb3ff
26,2018,3,2464,湖北,63065128401bb3ff
27,2018,4,2480,湖北,63065128401bb3ff
24,2018,1,2337,湖北,6858d6dfe680bdf7
25,2018,2,2656,湖北,6858d6dfe680bdf7
26,2018,3,1555,湖北,6858d6dfe680bdf7
27,2018,4,1514,湖北,6858d6dfe680bdf7
24,2018,1,1599,湖北,7023efdab9cedc03
25,2018,2,1641,湖北,7023efdab9cedc03
26,2018,3,1359,湖北,7023efdab9cedc03
27,2018,4,1336,湖北,7023efdab9cedc03
24,2018,1,2476,湖北,7245e0ee27b195cd
25,2018,2,2556,湖北,7245e0ee27b195cd
26,2018,3,2326,湖北,7245e0ee27b195cd
27,2018,4,2408,湖北,7245e0ee27b195cd
24,2018,1,5445,湖北,79de4e4b24c35b04
25,2018,2,6556,湖北,79de4e4b24c35b04
26,2018,3,3078,湖北,79de4e4b24c35b04
27,2018,4,2987,湖北,79de4e4b24c35b04
24,2018,1,733,湖北,7a7885e2d7c00bcf
25,2018,2,976,湖北,7a7885e2d7c00bcf
26,2018,3,813,湖北,7a7885e2d7c00bcf
27,2018,4,811,湖北,7a7885e2d7c00bcf
24,2018,1,209,湖北,7aab7fca2470987e
25,2018,2,223,湖北,7aab7fca2470987e
26,2018,3,195,湖北,7aab7fca2470987e
27,2018,4,194,湖北,7aab7fca2470987e
24,2018,1,2827,湖北,7cf283430b3b5e38
25,2018,2,3177,湖北,7cf283430b3b5e38
26,2018,3,2862,湖北,7cf283430b3b5e38
27,2018,4,2859,湖北,7cf283430b3b5e38
24,2018,1,1481,湖北,8c915fe4632fb9fa
25,2018,2,1636,湖北,8c915fe4632fb9fa
26,2018,3,1387,湖北,8c915fe4632fb9fa
27,2018,4,1385,湖北,8c915fe4632fb9fa
24,2018,1,94,湖北,936168bd4850913d
25,2018,2,115,湖北,936168bd4850913d
26,2018,3,126,湖北,936168bd4850913d
27,2018,4,115,湖北,936168bd4850913d
24,2018,1,1868,湖北,97f15de12cfabbd5
25,2018,2,2125,湖北,97f15de12cfabbd5
26,2018,3,1555,湖北,97f15de12cfabbd5
27,2018,4,1546,湖北,97f15de12cfabbd5
24,2018,1,127,湖北,9c1c7ee8ebdda299
25,2018,2,176,湖北,9c1c7ee8ebdda299
26,2018,3,197,湖北,9c1c7ee8ebdda299
27,2018,4,188,湖北,9c1c7ee8ebdda299
24,2018,1,2117,湖北,a207df29ec9583f0
25,2018,2,2436,湖北,a207df29ec9583f0
26,2018,3,2263,湖北,a207df29ec9583f0
27,2018,4,2313,湖北,a207df29ec9583f0
24,2018,1,781,湖北,a28bb927b6fcb33c
25,2018,2,819,湖北,a28bb927b6fcb33c
26,2018,3,690,湖北,a28bb927b6fcb33c
27,2018,4,677,湖北,a28bb927b6fcb33c
24,2018,1,392,湖北,a432c483b5beb856
25,2018,2,468,湖北,a432c483b5beb856
26,2018,3,280,湖北,a432c483b5beb856
27,2018,4,260,湖北,a432c483b5beb856
24,2018,1,945,湖北,a9a43d1a7ecbe75d
25,2018,2,986,湖北,a9a43d1a7ecbe75d
26,2018,3,1403,湖北,a9a43d1a7ecbe75d
27,2018,4,1448,湖北,a9a43d1a7ecbe75d
24,2018,1,3454,湖北,af6f4f548684e14d
25,2018,2,4126,湖北,af6f4f548684e14d
26,2018,3,2935,湖北,af6f4f548684e14d
27,2018,4,2898,湖北,af6f4f548684e14d
24,2018,1,2856,湖北,b25c4e2e3856af22
25,2018,2,3787,湖北,b25c4e2e3856af22
26,2018,3,2462,湖北,b25c4e2e3856af22
27,2018,4,2397,湖北,b25c4e2e3856af22
24,2018,1,3772,湖北,b4be3a4917289c82
25,2018,2,4412,湖北,b4be3a4917289c82
26,2018,3,3393,湖北,b4be3a4917289c82
27,2018,4,3359,湖北,b4be3a4917289c82
24,2018,1,3464,湖北,bb9fbec9a2833839
25,2018,2,3701,湖北,bb9fbec9a2833839
26,2018,3,2760,湖北,bb9fbec9a2833839
27,2018,4,2751,湖北,bb9fbec9a2833839
24,2018,1,970,湖北,c06a2a387c0ee510
25,2018,2,1105,湖北,c06a2a387c0ee510
26,2018,3,904,湖北,c06a2a387c0ee510
27,2018,4,922,湖北,c06a2a387c0ee510
24,2018,1,760,湖北,c6833cb891626c17
25,2018,2,791,湖北,c6833cb891626c17
26,2018,3,522,湖北,c6833cb891626c17
27,2018,4,492,湖北,c6833cb891626c17
24,2018,1,352,湖北,c6cd4e0e073f5ac2
25,2018,2,450,湖北,c6cd4e0e073f5ac2
26,2018,3,252,湖北,c6cd4e0e073f5ac2
27,2018,4,209,湖北,c6cd4e0e073f5ac2
24,2018,1,2132,湖北,cc21c7e91a3b5a0c
25,2018,2,2635,湖北,cc21c7e91a3b5a0c
26,2018,3,1829,湖北,cc21c7e91a3b5a0c
27,2018,4,1812,湖北,cc21c7e91a3b5a0c
24,2018,1,856,湖北,cd5841d44fd7625e
25,2018,2,966,湖北,cd5841d44fd7625e
26,2018,3,794,湖北,cd5841d44fd7625e
27,2018,4,770,湖北,cd5841d44fd7625e
24,2018,1,291,湖北,d0f245b8781e3631
25,2018,2,245,湖北,d0f245b8781e3631
26,2018,3,437,湖北,d0f245b8781e3631
27,2018,4,318,湖北,d0f245b8781e3631
24,2018,1,9580,湖北,d4efbebb087fd03f
25,2018,2,9200,湖北,d4efbebb087fd03f
26,2018,3,15364,湖北,d4efbebb087fd03f
27,2018,4,16082,湖北,d4efbebb087fd03f
24,2018,1,5773,湖北,da457d15788fe8ee
25,2018,2,6204,湖北,da457d15788fe8ee
26,2018,3,4333,湖北,da457d15788fe8ee
27,2018,4,4325,湖北,da457d15788fe8ee
24,2018,1,761,湖北,dff803b4024d261d
25,2018,2,811,湖北,dff803b4024d261d
26,2018,3,828,湖北,dff803b4024d261d
27,2018,4,832,湖北,dff803b4024d261d
24,2018,1,837,湖北,ea489c253676aafc
25,2018,2,957,湖北,ea489c253676aafc
26,2018,3,785,湖北,ea489c253676aafc
27,2018,4,781,湖北,ea489c253676aafc
24,2018,1,5144,湖北,ef76a85c4b39f693
25,2018,2,5928,湖北,ef76a85c4b39f693
26,2018,3,3926,湖北,ef76a85c4b39f693
27,2018,4,3827,湖北,ef76a85c4b39f693
24,2018,1,2098,湖北,f270f6a489c6a9d7
25,2018,2,2394,湖北,f270f6a489c6a9d7
26,2018,3,2668,湖北,f270f6a489c6a9d7
27,2018,4,2743,湖北,f270f6a489c6a9d7
24,2018,1,2159,湖北,f5d69960089c3614
25,2018,2,2306,湖北,f5d69960089c3614
26,2018,3,1865,湖北,f5d69960089c3614
27,2018,4,1861,湖北,f5d69960089c3614
24,2018,1,2842,湖北,f8a6975573af1b33
25,2018,2,3197,湖北,f8a6975573af1b33
26,2018,3,1535,湖北,f8a6975573af1b33
27,2018,4,1424,湖北,f8a6975573af1b33
24,2018,1,884,湖北,fc32b1a017b34efe
25,2018,2,1040,湖北,fc32b1a017b34efe
26,2018,3,612,湖北,fc32b1a017b34efe
27,2018,4,524,湖北,fc32b1a017b34efe
24,2018,1,2731,湖北,fde95ea242abd896
